stop_sequence,station,latitude,longitude,distance_km_to_centre,travel_min_to_centre,park_and_ride,rtb_area,year,bedrooms,property_type,avg_rent,dublin_avg,vs_dublin_pct
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2020,One bed,All property types,1437.61,1317.27,9.1
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2020,One bed,Apartment,1437.61,1445.15,-0.5
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2020,Two bed,All property types,1812.67,1774.65,2.1
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2020,Two bed,Apartment,1812.67,1805.1,0.4
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2020,1 to 2 bed,All property types,1705.01,1587.47,7.4
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2020,1 to 2 bed,Apartment,1705.01,1675.51,1.8
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2020,1 to 3 bed,All property types,1738.45,1667.88,4.2
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2020,1 to 3 bed,Apartment,1726.86,1721.25,0.3
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,All bedrooms,All property types,2040.25,1736.52,17.5
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,All bedrooms,Semi detached house,2199.02,1991.14,10.4
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,All bedrooms,Apartment,1997.99,1725.76,15.8
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,One bed,All property types,1755.54,1317.27,33.3
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,One bed,Apartment,1755.54,1445.15,21.5
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,Two bed,All property types,1977.28,1774.65,11.4
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,Two bed,Apartment,1970.36,1805.1,9.2
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,Three bed,All property types,2314.71,1965.78,17.8
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,Three bed,Semi detached house,2083.9,1842.67,13.1
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,Three bed,Apartment,2534.64,2185.84,16.0
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,1 to 2 bed,All property types,1920.69,1587.47,21.0
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,1 to 2 bed,Apartment,1914.63,1675.51,14.3
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,1 to 3 bed,All property types,2014.14,1667.88,20.8
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,1 to 3 bed,Semi detached house,2083.9,1799.57,15.8
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,1 to 3 bed,Apartment,1998.14,1721.25,16.1
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2020,Four plus bed,All property types,2502.41,2583.17,-3.1
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2020,All bedrooms,All property types,1999.46,1736.52,15.1
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2020,All bedrooms,Apartment,1723.94,1725.76,-0.1
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2020,One bed,All property types,1437.61,1317.27,9.1
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2020,One bed,Apartment,1437.61,1445.15,-0.5
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2020,Two bed,All property types,1812.67,1774.65,2.1
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2020,Two bed,Apartment,1812.67,1805.1,0.4
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2020,1 to 2 bed,All property types,1705.01,1587.47,7.4
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2020,1 to 2 bed,Apartment,1705.01,1675.51,1.8
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2020,1 to 3 bed,All property types,1738.45,1667.88,4.2
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2020,1 to 3 bed,Apartment,1726.86,1721.25,0.3
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,All bedrooms,All property types,1905.48,1736.52,9.7
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,All bedrooms,Detached house,2425.83,2432.36,-0.3
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,All bedrooms,Semi detached house,2297.34,1991.14,15.4
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,All bedrooms,Apartment,1733.94,1725.76,0.5
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,Two bed,All property types,1636.69,1774.65,-7.8
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,Two bed,Apartment,1649.95,1805.1,-8.6
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,Three bed,All property types,2043.37,1965.78,3.9
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,Three bed,Semi detached house,2005.53,1842.67,8.8
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,Three bed,Apartment,2078.55,2185.84,-4.9
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,1 to 2 bed,All property types,1606.92,1587.47,1.2
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,1 to 2 bed,Apartment,1619.54,1675.51,-3.3
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,1 to 3 bed,All property types,1767.52,1667.88,6.0
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,1 to 3 bed,Semi detached house,2066.12,1799.57,14.8
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,1 to 3 bed,Apartment,1733.0,1721.25,0.7
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2020,Four plus bed,All property types,2842.83,2583.17,10.1
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,All bedrooms,All property types,1905.48,1736.52,9.7
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,All bedrooms,Detached house,2425.83,2432.36,-0.3
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,All bedrooms,Semi detached house,2297.34,1991.14,15.4
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,All bedrooms,Apartment,1733.94,1725.76,0.5
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,Two bed,All property types,1636.69,1774.65,-7.8
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,Two bed,Apartment,1649.95,1805.1,-8.6
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,Three bed,All property types,2043.37,1965.78,3.9
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,Three bed,Semi detached house,2005.53,1842.67,8.8
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,Three bed,Apartment,2078.55,2185.84,-4.9
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,1 to 2 bed,All property types,1606.92,1587.47,1.2
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,1 to 2 bed,Apartment,1619.54,1675.51,-3.3
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,1 to 3 bed,All property types,1767.52,1667.88,6.0
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,1 to 3 bed,Semi detached house,2066.12,1799.57,14.8
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,1 to 3 bed,Apartment,1733.0,1721.25,0.7
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2020,Four plus bed,All property types,2842.83,2583.17,10.1
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,All bedrooms,All property types,1905.48,1736.52,9.7
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,All bedrooms,Detached house,2425.83,2432.36,-0.3
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,All bedrooms,Semi detached house,2297.34,1991.14,15.4
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,All bedrooms,Apartment,1733.94,1725.76,0.5
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,Two bed,All property types,1636.69,1774.65,-7.8
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,Two bed,Apartment,1649.95,1805.1,-8.6
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,Three bed,All property types,2043.37,1965.78,3.9
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,Three bed,Semi detached house,2005.53,1842.67,8.8
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,Three bed,Apartment,2078.55,2185.84,-4.9
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,1 to 2 bed,All property types,1606.92,1587.47,1.2
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,1 to 2 bed,Apartment,1619.54,1675.51,-3.3
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,1 to 3 bed,All property types,1767.52,1667.88,6.0
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,1 to 3 bed,Semi detached house,2066.12,1799.57,14.8
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,1 to 3 bed,Apartment,1733.0,1721.25,0.7
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2020,Four plus bed,All property types,2842.83,2583.17,10.1
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,All bedrooms,All property types,1777.12,1736.52,2.3
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,All bedrooms,Semi detached house,1849.84,1991.14,-7.1
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,All bedrooms,Apartment,1551.23,1725.76,-10.1
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,Two bed,All property types,1518.16,1774.65,-14.5
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,Two bed,Apartment,1532.29,1805.1,-15.1
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,Three bed,All property types,1790.49,1965.78,-8.9
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,1 to 2 bed,All property types,1473.56,1587.47,-7.2
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,1 to 2 bed,Apartment,1504.4,1675.51,-10.2
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,1 to 3 bed,All property types,1583.68,1667.88,-5.0
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,1 to 3 bed,Apartment,1528.24,1721.25,-11.2
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,Four plus bed,All property types,2411.17,2583.17,-6.7
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2020,Four plus bed,Semi detached house,1863.14,2456.09,-24.1
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2021,All bedrooms,All property types,2081.34,1770.14,17.6
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2021,All bedrooms,Apartment,2081.34,1765.91,17.9
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2021,Two bed,All property types,2017.15,1816.22,11.1
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2021,Two bed,Apartment,2017.15,1848.94,9.1
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2021,1 to 2 bed,All property types,1950.02,1623.5,20.1
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2021,1 to 2 bed,Apartment,1950.02,1713.01,13.8
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2021,1 to 3 bed,All property types,2081.34,1707.58,21.9
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2021,1 to 3 bed,Apartment,2081.34,1761.89,18.1
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2021,All bedrooms,All property types,2081.34,1770.14,17.6
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2021,All bedrooms,Apartment,2081.34,1765.91,17.9
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2021,Two bed,All property types,2017.15,1816.22,11.1
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2021,Two bed,Apartment,2017.15,1848.94,9.1
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2021,1 to 2 bed,All property types,1950.02,1623.5,20.1
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2021,1 to 2 bed,Apartment,1950.02,1713.01,13.8
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2021,1 to 3 bed,All property types,2081.34,1707.58,21.9
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2021,1 to 3 bed,Apartment,2081.34,1761.89,18.1
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2021,All bedrooms,All property types,2081.34,1770.14,17.6
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2021,All bedrooms,Apartment,2081.34,1765.91,17.9
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2021,Two bed,All property types,2017.15,1816.22,11.1
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2021,Two bed,Apartment,2017.15,1848.94,9.1
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2021,1 to 2 bed,All property types,1950.02,1623.5,20.1
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2021,1 to 2 bed,Apartment,1950.02,1713.01,13.8
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2021,1 to 3 bed,All property types,2081.34,1707.58,21.9
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2021,1 to 3 bed,Apartment,2081.34,1761.89,18.1
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,All bedrooms,All property types,1780.34,1770.14,0.6
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,All bedrooms,Semi detached house,2950.11,2041.75,44.5
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,All bedrooms,Terrace house,2647.03,1940.58,36.4
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,All bedrooms,Apartment,1723.37,1765.91,-2.4
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,All bedrooms,Other flats,1181.81,1169.34,1.1
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,One bed,All property types,1313.44,1344.5,-2.3
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,One bed,Apartment,1509.7,1469.24,2.8
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,One bed,Other flats,1111.93,1075.44,3.4
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,Two bed,All property types,1886.2,1816.22,3.9
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,Two bed,Terrace house,2042.64,1699.65,20.2
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,Two bed,Apartment,1960.62,1848.94,6.0
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,Two bed,Other flats,1417.75,1490.0,-4.8
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,Three bed,All property types,2617.55,2039.71,28.3
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,Three bed,Semi detached house,2828.31,1908.07,48.2
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,Three bed,Terrace house,2663.21,1970.65,35.1
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,1 to 2 bed,All property types,1488.1,1623.5,-8.3
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,1 to 2 bed,Terrace house,1919.55,1655.07,16.0
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,1 to 2 bed,Apartment,1672.26,1713.01,-2.4
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,1 to 2 bed,Other flats,1153.36,1137.13,1.4
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,1 to 3 bed,All property types,1642.84,1707.58,-3.8
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,1 to 3 bed,Semi detached house,2582.18,1857.45,39.0
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,1 to 3 bed,Terrace house,2366.86,1820.76,30.0
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,1 to 3 bed,Apartment,1703.63,1761.89,-3.3
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,1 to 3 bed,Other flats,1170.39,1162.47,0.7
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,Four plus bed,All property types,3426.17,2637.38,29.9
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,Four plus bed,Semi detached house,3673.72,2501.0,46.9
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2021,Four plus bed,Terrace house,3350.09,2666.37,25.6
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,All bedrooms,All property types,1780.34,1770.14,0.6
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,All bedrooms,Semi detached house,2950.11,2041.75,44.5
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,All bedrooms,Terrace house,2647.03,1940.58,36.4
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,All bedrooms,Apartment,1723.37,1765.91,-2.4
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,All bedrooms,Other flats,1181.81,1169.34,1.1
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,One bed,All property types,1313.44,1344.5,-2.3
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,One bed,Apartment,1509.7,1469.24,2.8
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,One bed,Other flats,1111.93,1075.44,3.4
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,Two bed,All property types,1886.2,1816.22,3.9
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,Two bed,Terrace house,2042.64,1699.65,20.2
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,Two bed,Apartment,1960.62,1848.94,6.0
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,Two bed,Other flats,1417.75,1490.0,-4.8
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,Three bed,All property types,2617.55,2039.71,28.3
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,Three bed,Semi detached house,2828.31,1908.07,48.2
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,Three bed,Terrace house,2663.21,1970.65,35.1
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,1 to 2 bed,All property types,1488.1,1623.5,-8.3
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,1 to 2 bed,Terrace house,1919.55,1655.07,16.0
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,1 to 2 bed,Apartment,1672.26,1713.01,-2.4
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,1 to 2 bed,Other flats,1153.36,1137.13,1.4
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,1 to 3 bed,All property types,1642.84,1707.58,-3.8
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,1 to 3 bed,Semi detached house,2582.18,1857.45,39.0
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,1 to 3 bed,Terrace house,2366.86,1820.76,30.0
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,1 to 3 bed,Apartment,1703.63,1761.89,-3.3
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,1 to 3 bed,Other flats,1170.39,1162.47,0.7
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,Four plus bed,All property types,3426.17,2637.38,29.9
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,Four plus bed,Semi detached house,3673.72,2501.0,46.9
4,Beechwood,53.320822,-6.254653,2.08,9,No,"Ranelagh, Dublin 6",2021,Four plus bed,Terrace house,3350.09,2666.37,25.6
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2021,All bedrooms,All property types,1780.34,1770.14,0.6
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2021,All bedrooms,Semi detached house,2950.11,2041.75,44.5
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2021,All bedrooms,Terrace house,2647.03,1940.58,36.4
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2021,All bedrooms,Apartment,1723.37,1765.91,-2.4
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2021,All bedrooms,Other flats,1181.81,1169.34,1.1
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2021,One bed,All property types,1313.44,1344.5,-2.3
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2021,One bed,Apartment,1509.7,1469.24,2.8
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2021,One bed,Other flats,1111.93,1075.44,3.4
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2021,Two bed,All property types,1886.2,1816.22,3.9
5,Cowper,53.316467,-6.253447,2.57,11,No,"Ranelagh, Dublin 6",2021,Two bed,Terrace house,2042.64,1699.65,20.2
